Unnamed: 0,artist_name,track_name,track_id,popularity,year,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
424284,Holy Fuck,Deleters - Palms Trax Remix,0oqga82uitzPVW5TR8SKVx,40,2020,alt-rock,0.752,0.442,7,-8.512,0,0.0463,0.00127,0.842,0.0866,0.84,121.997,255858,4
130385,Twiddle,Bronze Fingers (Live),6MMudz65sxrw8QbduqJo4d,21,2014,funk,0.446,0.775,4,-10.864,1,0.0553,0.059,0.00123,0.256,0.915,108.602,413735,4
556805,Luisita Peixoto,Puebla,3Y4U0GPZScSt7hbMRv2sjL,31,2022,guitar,0.595,0.128,4,-14.855,1,0.09,0.977,0.893,0.107,0.257,140.302,180500,4
275816,Anita Baker,My Funny Valentine,6lFwruLUUriGXPuZc6FiN5,31,2017,funk,0.342,0.215,10,-14.082,0,0.0303,0.743,2.24e-05,0.117,0.19,138.087,306240,4
108261,Corporate Hearts,Sleeping With the Enemy 2: Still Sleepin' - Bonus Track,3LnAAeUYIg2xl0jBNNKJ1d,22,2014,acoustic,0.356,0.453,8,-7.809,1,0.0429,0.445,0.0,0.175,0.567,85.287,101053,4
298592,Maya Kristalinskaya,Знакомая песенка,4146PDBxu2D3lXvlkSfSlb,4,2017,romance,0.508,0.391,0,-7.151,1,0.0325,0.854,0.0,0.417,0.512,108.54,164075,4
515730,Coldplay,Let Somebody Go,4cGqn0E8JCSY9gQllQj4Mf,74,2021,pop,0.592,0.342,0,-8.93,1,0.0339,0.193,0.00245,0.11,0.155,130.953,241595,4
319277,Tenacious D,scientists,2oD2u9pZOJuMIsyj1Om3om,27,2018,comedy,0.723,0.326,11,-15.166,1,0.929,0.441,0.0,0.376,0.695,117.001,77773,5
813892,Helen Reddy,"Candle On the Water - From ""Pete's Dragon"" / Soundtrack Version",74UZSX03wVCDrZoQQ0d2ZV,35,2002,folk,0.381,0.151,0,-16.18,1,0.0321,0.878,0.0,0.291,0.239,65.74,185613,3
23130,Kurupt,Who Ride Wit Us,3Q9QGamJUf6y6DU0MJ8jBd,46,2012,funk,0.829,0.821,9,-6.184,1,0.367,0.141,0.0,0.585,0.602,104.966,261173,4
444327,Piem,Your Name,2wddvycuNkUAMOhwtkoY5x,37,2020,funk,0.863,0.579,5,-9.21,0,0.04,0.127,0.0441,0.131,0.19,121.995,204592,4
587327,The Sheepdogs,Find the Truth (OurVinyl Sessions),6l7401iZemL0HxoIZollVi,0,2023,blues,0.473,0.669,6,-7.067,1,0.041,0.00253,0.427,0.0823,0.609,81.406,173675,4
454159,Salim–Sulaiman,Haq Ali,4KdVxITCH0jol5Dbq2x68H,27,2020,indian,0.413,0.654,2,-7.21,0,0.042,0.446,0.0,0.0787,0.379,180.019,407112,1
296370,Moon Duo,Lost in Light,1Wlm4sYtvAp2m1GckM3Dnh,14,2017,psych-rock,0.241,0.389,7,-12.283,1,0.0351,0.189,0.729,0.0889,0.229,108.219,518049,4
1396649,Vargas Blues Band,Texas Tango,5gMOb5KspBLy9xMZwkNXGe,12,2010,spanish,0.48,0.873,7,-5.541,1,0.0631,0.00334,5.21e-05,0.0962,0.8,144.983,185400,4
39349,Hokey Pokey Kids,Twist And Shout,2WjYjbsTpovTK0XZ8AKSKZ,21,2012,party,0.487,0.612,2,-10.851,1,0.0288,0.771,0.0,0.316,0.834,127.965,151947,4
639149,The Jazz June,The Medicine,4hjH9YaHBxoJTQL9BchWo8,12,2000,emo,0.236,0.897,7,-7.194,1,0.0604,0.0161,0.0495,0.657,0.262,92.199,308887,4
927899,Lidell Townsell,Duh Duh Da - Full Mix,18rxBnqKujd8VSfCBGm8rQ,0,2004,chicago-house,0.854,0.729,0,-9.579,1,0.0464,0.000213,0.00179,0.0309,0.97,125.007,314053,4
987396,Demon Hunter,Deteriorate,3imY7eETBfsth0ZNhiIug3,34,2005,alt-rock,0.261,0.758,1,-5.337,0,0.0412,0.00517,0.0,0.24,0.108,84.998,353840,4
1212549,Dawn Landes,I Won't Back Down,5C7PgIjgRlGxluA5JHqLBG,25,2008,folk,0.606,0.107,9,-11.93,1,0.0314,0.877,4.67e-06,0.109,0.247,101.347,146627,4
16013,USA-European Connection,Come into My Heart / Good Loving,4X78gHYuB3B7rh1M0POekA,12,2012,disco,0.739,0.831,10,-9.234,0,0.0503,0.0233,0.0257,0.0535,0.831,127.821,219467,4
202620,Elena Kamburova,Не о любви прошу,4XrYbGR1C1LzShAZ10IieM,0,2015,romance,0.467,0.277,2,-8.281,0,0.0428,0.966,0.0017,0.0654,0.314,124.538,236733,1
155397,Rachael Dadd,Tap the Sap,6bR7yRICfPMgyTXm9GdqNY,26,2014,singer-songwriter,0.603,0.35,2,-13.182,0,0.0365,0.957,0.00357,0.112,0.962,98.848,205653,4
8041,Lapalux,Forgetting and Learning Again,0oaC4Xzo2ShIjAlqAY4HaQ,20,2012,chill,0.236,0.5,6,-7.672,1,0.035,0.344,0.00018,0.0925,0.0862,140.563,258158,5
408930,Cass McCombs,Sleeping Volcanoes,5CJldykWwO6ztFahnuNTKu,28,2019,psych-rock,0.601,0.462,11,-9.114,1,0.0408,0.63,0.743,0.125,0.4,122.469,267952,4
480797,Taake,Heartland,6WKE0tNQ9SH0hA4V5KRK1Y,6,2021,black-metal,0.397,0.713,7,-12.146,0,0.0481,0.000147,0.000173,0.385,0.154,124.963,294133,4
1118933,Jonas Steur,Second Turn [ASOT 252] - Original Mix,0Qni3DoD2kdAFm8ZKwgvNL,0,2006,trance,0.534,0.975,1,-12.405,1,0.0575,0.00254,0.875,0.107,0.532,136.724,336992,4
963123,Saverio Mercadante,"Mercadante: Emma d'Antiochia, Act 3: ""Mi lasciate"" (Adelia, Maidens, Emma)",4MinPE8pW1oMtQwtRHDXUi,0,2004,opera,0.381,0.0745,4,-21.851,1,0.0562,0.973,0.000542,0.13,0.0537,133.79,264507,4
97316,Elvis Presley,Promised Land - Take 5,70EsKXGbBx20HrOj9twOHJ,16,2013,rock-n-roll,0.41,0.89,2,-9.237,1,0.0396,0.0133,1.22e-06,0.159,0.957,182.956,211427,4
1092979,Himsa,Calling in Silent,7o6mrLowwkcnklR0KKOg6l,4,2006,metalcore,0.482,0.985,1,-3.298,1,0.117,2.2e-06,0.0973,0.172,0.38,120.06,269360,4
1156471,LA Priest,Engine - Erol Alkan's Transonic Re-Edit,4FAeST43GRSSJhY5EOpZRS,8,2007,house,0.674,0.867,10,-6.87,0,0.204,0.0035,0.023,0.761,0.523,124.002,369293,4
218402,Bassnectar,Journey To The Center,02qYMr0qniY3Rd5Xj76l0O,30,2016,breakbeat,0.529,0.759,11,-6.163,0,0.0314,0.000479,0.736,0.102,0.243,139.995,388500,4
313611,In The Woods...,Substance Vortex,4SZguxlAQt6WZfqmegwyvi,12,2018,black-metal,0.268,0.9,6,-8.476,1,0.0674,2.25e-05,0.0306,0.127,0.154,127.514,436233,3
193251,Ledri Vula,SRMN,63yzBYRXsSXUXz9FuxQGpW,29,2015,k-pop,0.745,0.644,9,-5.782,1,0.131,0.018,0.0,0.156,0.346,150.018,182440,4
955698,Stars,The Big Fight,0fQeEgKBYAXsj2qFegqQQt,17,2004,indie-pop,0.429,0.577,0,-8.261,1,0.0383,0.00181,0.219,0.422,0.0921,110.869,322213,4
462711,Chinmayi,Maya Maya,756Ha0DZdFEZBUplUj5eOo,20,2020,pop-film,0.328,0.441,11,-10.614,1,0.0541,0.916,7.04e-05,0.121,0.222,152.631,261759,3
19197,Caravan Palace,12 juin 3049,3A0ttCkOApPmd7JmGhnIc3,23,2012,electro,0.524,0.636,5,-5.742,0,0.0643,0.475,0.47,0.103,0.582,104.076,203413,4
120061,Moloko,Sing It Back,3IHO4PBa4PwMw2po8eYiLf,56,2014,dance,0.757,0.826,4,-9.428,0,0.0398,0.00246,0.0401,0.0782,0.964,128.001,105000,4
1158608,Vast,Sunday I'll Be Gone,3X3cT03P33xvw5cQqP2KEs,25,2007,industrial,0.492,0.743,11,-5.501,0,0.0299,0.00578,0.0,0.238,0.329,172.318,207440,4
1227402,Pritam,Lambi Judai,3mFDF0ulC4tyOFC4bB67Kd,48,2008,indian,0.649,0.792,5,-5.576,0,0.0453,0.0623,0.028,0.0646,0.733,112.086,288040,4
374676,Anna Phoebe,Waves,0d5edL5sKVBu1Kbhg1ImW0,18,2019,classical,0.212,0.132,9,-18.605,0,0.0358,0.951,0.912,0.125,0.0593,71.361,266076,5
601456,Kill Shelter,The Sinner (Remix),7MCewZW3J0RMRgYvZgIufp,12,2023,goth,0.547,0.83,7,-7.468,1,0.0347,0.0179,0.749,0.0882,0.222,120.051,270250,4
988255,Grouper,Sedon Wind/Zombie Skin,4LAmOLDuUtlm1mlBcw5Ltb,10,2005,ambient,0.117,0.27,0,-21.793,1,0.0505,0.983,0.677,0.112,0.0759,179.1,258227,4
79412,Shirley Caesar,Good God,3JvOcK6zIaIMG1MOwfHDLq,12,2013,gospel,0.615,0.899,1,-4.336,1,0.137,0.0714,0.0,0.357,0.534,123.925,354040,4
390450,Devil May Care,Dead Ember,2vicpDKLS2UMZE5K0uc5MK,34,2019,german,0.396,0.909,1,-3.74,0,0.074,0.000449,1.1e-06,0.0349,0.33,120.004,177160,4
622365,Wassu,Long Ago,3qfMRghmtjtuHTFG3gTjtE,35,2023,trance,0.667,0.94,5,-7.114,0,0.037,0.00158,0.274,0.202,0.227,122.004,260164,4
306396,Rozalén,Amor Prohibido,2GbbXwrwd3RdOkk9ISdZF0,33,2017,spanish,0.721,0.236,11,-9.64,1,0.0352,0.824,0.0,0.313,0.243,113.881,251809,3
1225141,Эйдол,Храм пустоты,1D8k9Hs12sjQk2BS3T0D96,0,2008,heavy-metal,0.621,0.539,9,-10.161,1,0.0254,0.0418,0.000342,0.316,0.207,100.992,319253,3
1301820,Sabrina Malheiros,Conexão,6axzp2TsFaw9DJgElLLGk8,28,2009,jazz,0.737,0.908,4,-10.014,0,0.0587,0.166,0.733,0.135,0.733,120.002,317120,4
389118,The Wood Brothers,Big Boss Man - Live at the Fillmore,1p0ZaM1HY4MCwFRumuNMDa,19,2019,funk,0.567,0.792,9,-7.159,1,0.0552,0.00711,0.00948,0.858,0.588,98.774,202747,4
106962,Scooter,Jigga Jigga! - Remastered,0rFVDYVARWmMKdQ52c2qhU,24,2013,techno,0.481,0.965,1,-5.033,0,0.0954,0.00184,0.000329,0.204,0.125,142.974,235427,4
1274488,Children Of Bodom,Aces High,3NHWmPwVgGxGRPfQfYI10r,9,2009,death-metal,0.394,0.984,7,-3.324,1,0.108,5.78e-05,0.25,0.0737,0.386,141.156,269493,4
1401843,Eddie Vedder,Acoustic #1 - demo 1991,75MKpXflOeHGg4P2NedpOE,34,2011,acoustic,0.5,0.379,5,-10.186,1,0.0258,0.759,0.0333,0.202,0.225,115.308,169600,4
511986,Serj Tankian,Your Mom,18hxZlMz9qsAcARbLVTXnz,39,2021,metal,0.66,0.95,0,-2.953,0,0.0445,0.0111,6.53e-06,0.345,0.704,109.98,198566,4
551277,Ibrahim Maalouf,Quiet Culture (feat. Pos of De La Soul),2VKYTNg9r6bF9pBZouux68,42,2022,french,0.726,0.374,5,-12.783,1,0.364,0.675,2.12e-05,0.158,0.311,82.539,278942,4
859626,Blur,Sweet Song,0xkMOpRUY9GaRH3uUKslgu,35,2003,alt-rock,0.662,0.274,3,-13.895,1,0.0264,0.785,0.0465,0.183,0.294,84.396,240880,4
1178847,André & Andrade,Jararaca,5Dt91UAtlAj0iST4UUy594,14,2007,sertanejo,0.764,0.831,7,-5.177,1,0.0292,0.64,0.0,0.142,0.969,134.997,191033,4
598051,Michele Andrade,Você Não Deu Valor,6FOr9NX8OMfqB1GkE8463y,29,2023,forro,0.59,0.815,4,-5.83,1,0.0537,0.434,7.98e-05,0.805,0.963,75.036,130463,4
1393191,Färska Prinzen,Delirium - Feat. Mr Cool,4IF3ebU5BFbo4u1QKkAtyO,8,2010,ska,0.725,0.73,6,-5.781,1,0.305,0.559,0.0,0.218,0.882,81.083,277909,4
611595,Gipfelsepp,Ziach,5o9DVzkYnpLQOe9wJ7c5Kc,21,2023,party,0.53,0.948,11,-4.44,1,0.165,0.00196,0.0,0.382,0.479,138.065,166929,4
620741,Carmen 113,Piromanía,6KkyIX83PuEdx4gAX9kSzK,35,2023,spanish,0.625,0.872,0,-6.245,1,0.0525,0.00134,0.0,0.109,0.825,112.934,232476,4
948075,Gadget,Tear You Apart,1lCeovLAyYDR5WOoGMdHrk,1,2004,grindcore,0.318,0.899,4,-4.979,1,0.0986,0.000107,0.678,0.309,0.037,114.509,55667,3
930250,George Strait,Famous Last Words Of A Fool - Edit,3UVs3D9J81oBKTE1gCCSpb,36,2004,country,0.293,0.282,2,-12.131,1,0.0349,0.795,0.000376,0.132,0.14,200.547,199960,4
267887,Felon,The Feeling,6VIYE7LTgTxlMQJB7UMMqI,28,2017,deep-house,0.677,0.888,9,-3.602,0,0.0599,0.000763,2.18e-05,0.0925,0.3,120.965,196668,4
484658,George Frideric Handel,"Rinaldo, HWV 7a, Act II, Scene 4: Lascia ch'io pianga - Arr. for French Horn",0RPconiPxIzgQy7no9vvil,49,2021,classical,0.128,0.0209,11,-26.683,1,0.0437,0.989,0.374,0.0818,0.0598,96.923,300000,3
1130047,Holly Dunn,Daddy's Hands,4nIWxkUfmVU9XyDiGckv7m,43,2007,country,0.551,0.269,2,-9.782,1,0.028,0.54,0.0,0.103,0.476,76.511,209467,4
573455,Los Solitarios,Jamas,7jFsPZfv3Rdtw2NUWKW52J,9,2022,rock-n-roll,0.431,0.595,5,-5.519,1,0.0388,0.649,5.41e-06,0.16,0.57,79.557,204526,4
588210,Justin Lo,老伙記 - 2022 Live,5PHGraIIj7irFTgzap2nJz,15,2023,cantopop,0.585,0.492,3,-11.681,1,0.0309,0.595,0.0,0.969,0.335,97.97,279573,4
1373867,Teresa Teng,愛我像愛花一樣,3RAz1elUfjAXQsiADbL86N,17,2010,k-pop,0.547,0.388,6,-12.384,0,0.0307,0.302,1.8e-05,0.311,0.548,100.769,215520,4
663034,Yoskar Sarante,Si Te Llego A Perder,0Z4V2inQdN6HE9ecFGTglL,40,2000,pop,0.919,0.683,1,-6.285,0,0.0388,0.155,0.00579,0.0454,0.809,121.869,268707,4
108093,Pat The Bunny,From Here to Utopia,7KyzYTcqtptWqlmEZAVPZV,32,2014,acoustic,0.417,0.414,9,-12.307,0,0.0452,0.0633,0.0,0.128,0.778,140.092,354000,4
1091571,Killswitch Engage,Let the Bridges Burn,32ebJQC2dQyDvFAbiRYwdH,36,2006,metal,0.456,0.971,3,-2.613,0,0.0483,3.85e-05,0.00144,0.138,0.271,93.011,269067,4
563878,Norah Jones,Friendship (with Mavis Staples) [From “Norah Jones is Playing Along” Podcast],5qCvajGQcgKD5mSAKXuTKJ,45,2022,jazz,0.392,0.147,9,-12.425,1,0.0591,0.98,2.13e-05,0.0909,0.295,164.444,265549,4
322044,Stefflon Don,Lil Bitch (Intro),2BebsgURFz2BPXMO95vxdJ,30,2018,dancehall,0.532,0.795,11,-3.46,1,0.327,0.121,0.0,0.142,0.579,155.595,102269,4
459502,Steven Halpern,Crystal Cathedral,44clsBz8IxCWPj9nAMlCcg,9,2020,new-age,0.252,0.0359,7,-27.375,1,0.0376,0.985,0.959,0.324,0.0348,66.655,191148,3
501067,Nathie Priscilla,Le nom de Jésus,4LdZw2VHKmAQ831L5KFcw9,31,2021,gospel,0.668,0.738,2,-7.636,1,0.0314,0.062,0.0,0.116,0.781,154.955,207484,4
641370,Luiz Gonzaga,Fogo No Parana,3qVV0KJLf6AG874kanob07,2,2000,forro,0.617,0.716,7,-9.382,0,0.0369,0.404,0.0,0.178,0.727,105.532,169134,4
1149037,Killing Joke,Obsession - 2007 Digital Remaster,2twzitydn7ZFjUfCeuhvM4,6,2007,goth,0.473,0.941,2,-6.424,0,0.0509,0.0021,4.21e-06,0.19,0.398,159.817,215467,4
566759,Thad Fiscella,Undercurrent,58AvCXt957Ve7zYZGPd98y,12,2022,new-age,0.247,0.111,0,-20.247,0,0.0752,0.994,0.924,0.121,0.0455,74.116,258374,3
1206822,Sven Weisemann,She Is,1EeS1bz5RudAdgNGci6cd8,17,2008,dub,0.677,0.198,8,-19.721,1,0.0965,0.85,0.887,0.102,0.265,77.974,179865,4
138172,Megadriver,Hurricane,6HlmUgGIhR2dGWuv0IvEFK,4,2014,heavy-metal,0.252,0.967,7,-4.24,0,0.174,0.000641,0.0219,0.321,0.139,165.101,263000,4
1447117,Slam,Stepback - Mark Henning Remix,1ONRZsmTmJMc7onV4g2IIG,0,2011,minimal-techno,0.804,0.93,8,-6.319,1,0.0592,0.00146,0.917,0.596,0.543,125.014,453318,4
952266,Tren Loco,Apocalipsis,69VjJVdJ4MFzFDpjjTW2Rl,12,2004,heavy-metal,0.363,0.951,0,-5.246,1,0.0999,1.93e-05,0.00999,0.15,0.138,92.176,313120,4
928916,Wolfgang Amadeus Mozart,"Die Hochzeit des Figaro, K. 492, 3. Akt: Canzonetta sull aria… Che soave zeffiretto (Die Verurteilten): Act I No. 3: Recitativo - Ed aspettaste il giorno fissato a le sue nozze",0e9DjvDKgzGB0bOZhUfxl7,22,2004,classical,0.523,0.125,7,-21.854,1,0.46,0.963,0.0,0.11,0.416,72.059,65760,3
992865,Grizzly Bear,This Song (Dr. Cuerpo of the Double Remix),5A2rJpYDz53ntUWeTRA3zP,2,2005,chill,0.444,0.747,0,-5.943,1,0.0742,0.0664,0.169,0.278,0.17,131.079,262560,3
1111710,Against Me!,Turn Those Clapping Hands into Angry Balled Fists - Live,7LHZOx6FFKHS0IMRbzjEN3,7,2006,ska,0.387,0.86,4,-8.338,1,0.0667,0.000481,0.00202,0.778,0.263,129.327,348387,4
1356447,Adolphe Adam,"Adam & Drigo: Le Corsaire: Pas-de-deux - No. 4, Coda (Allegro moderato)",1ow089XvSoupDic42zoArH,11,2010,french,0.39,0.457,10,-16.261,1,0.053,0.837,0.945,0.119,0.447,83.17,94920,4
529382,Ashley Wallbridge,World For You,6tJ1hiAdLPj51amb0iKbRK,30,2021,trance,0.487,0.653,4,-7.3,1,0.0284,0.194,0.000298,0.261,0.0785,138.039,201766,4
77705,Dumbo Gets Mad,Before Kiddos Bath,54BNbi1XXzdLcXY854KcIn,30,2013,garage,0.542,0.755,0,-6.692,1,0.0279,0.493,0.59,0.229,0.756,148.908,213629,4
1178067,Chocolatte da Vila Maria,Ciúmes,454fC8aGGkTvXIgT9sTE9j,0,2007,samba,0.574,0.746,5,-7.712,0,0.0949,0.165,0.0,0.583,0.836,106.962,218176,4
1310952,James Vasanthan,Banu bumi seridha,2NAd3Cl3YJQSywTnMq6tJE,13,2009,pop-film,0.643,0.715,11,-7.0,0,0.106,0.485,0.00136,0.425,0.761,139.929,300160,4
226783,Six Feet Under,Ghosts of the Undead,74drAkX1cCl4VRNrBVHgsh,19,2016,death-metal,0.3,0.918,1,-5.562,1,0.0984,0.000133,0.897,0.134,0.571,122.487,238080,4
1363750,Tamikrest,Tamiditin,2FBt8KcfRjyPxbvxo0LC99,11,2010,guitar,0.52,0.784,5,-3.946,0,0.0285,0.115,0.882,0.0993,0.699,97.42,220053,4
69887,Duck Sauce,It's You,6aCMJCflPDsOhOW99U18Xl,28,2013,disco,0.824,0.891,0,-2.705,1,0.0973,0.0618,0.0426,0.317,0.834,128.001,180107,4
545652,CASSIMM,Jackin,5Ch37IZ373AdaU5f4pZ9MR,26,2022,disco,0.754,0.922,10,-6.499,0,0.0498,0.00114,0.672,0.0511,0.964,124.997,189113,4
307690,Adolfo Carabelli,La tucumanita,1Iklu9Jn5Y3SOVxSqZy9f5,0,2017,tango,0.624,0.252,0,-17.162,1,0.358,0.993,0.536,0.135,0.887,152.971,152373,3
253798,Aberola,Mi Gente - Acoustic,1ci9VbZkSxkWmWkD5xGurr,37,2017,acoustic,0.733,0.334,1,-11.186,1,0.178,0.8,0.0,0.0925,0.708,79.956,160049,4
426952,Nina Simone,Alone Again Naturally,1aMAWltoFzdZj5oalAqThx,19,2020,blues,0.578,0.123,4,-16.479,1,0.0414,0.891,0.0,0.16,0.219,91.018,387840,4
925024,Darkthrone,Information Wants to Be Syndicated,1gSGQtHiq6GARoMUIOPwB8,12,2004,black-metal,0.121,0.963,9,-4.482,1,0.116,0.00529,0.375,0.0993,0.0341,148.08,223680,3
300789,Noca Da Portela,Abraço Afro,5JCbpV0kBGJQ2Us0xEKwnI,1,2017,samba,0.605,0.743,6,-6.715,0,0.036,0.354,1.69e-06,0.171,0.939,113.868,181307,4
200338,Grateful Dead,Candyman - 2001 Remaster,6lZeAGXROog38eHr2ucBN9,16,2015,psych-rock,0.452,0.429,0,-12.217,1,0.0344,0.305,7.05e-05,0.146,0.573,117.129,370640,3
172091,Piękni I Młodzi,Jedno słowo,2aUJnRErFmrsCDD0sW5mas,40,2015,disco,0.641,0.915,0,-5.504,0,0.0409,0.0713,1.83e-05,0.331,0.865,131.999,219091,4
646563,The Gathering,Rollercoaster,5pUfgKPZB0iPLYZGwOm4LK,25,2000,goth,0.401,0.804,5,-6.674,0,0.0453,0.000124,0.000449,0.117,0.313,128.156,285133,4
1363760,Andrés Segovia,"Sonata No. 1 in G Minor, BWV 1001: Fugue",6ByLCHHL10wZk3JQ6r8ZVT,3,2010,guitar,0.542,0.152,5,-20.596,0,0.0414,0.955,0.865,0.118,0.573,88.063,268053,4
303101,Randy Newman,Starting Dead Last,0XKDfockCN8aLSMPesxsDZ,24,2017,singer-songwriter,0.438,0.304,5,-10.68,1,0.0434,0.939,0.868,0.143,0.0629,119.121,101467,4
775904,Gonzalo Rubalcaba,Alma Mia (Soul Of Mine),3Fs1ppl8xIgFL0b5JiZgop,9,2001,piano,0.337,0.0159,2,-30.545,0,0.0411,0.877,0.57,0.101,0.0969,96.828,362227,3
910043,Zeca Pagodinho,Vacilão - Ao Vivo No Rio De Janeiro / 2003,5Dj4dtQ0HXxvKRdzqELup0,38,2003,samba,0.681,0.69,0,-10.112,1,0.167,0.61,1.25e-05,0.696,0.716,99.705,237600,4
440026,Bryce Vine,Problems (feat. Grady),3mTcmCSROO6CPW50vHN7Et,42,2020,electro,0.72,0.382,10,-8.119,1,0.0284,0.636,4.52e-06,0.281,0.707,97.107,203085,4
802456,Wolfgang Amadeus Mozart,"Die Entführung Aus Dem Serail - Arie : Ach, iche liebte, war so...",6ce2irPKNzScUnTO6NU6GV,37,2002,classical,0.394,0.0883,5,-20.867,1,0.0538,0.964,0.00137,0.0807,0.0914,121.678,308227,4
815336,Sirano & Sirino,Sei Que Errei - Ao Vivo,4IbBZQZpXVEUu7d7K9Bcsh,0,2002,forro,0.369,0.918,0,-4.883,1,0.104,0.124,1.95e-06,0.258,0.899,197.741,186413,3
1286534,Hoobastank,Tears Of Yesterday,3FqzxBGt3vr3uUW3XFSCl7,17,2009,funk,0.576,0.864,3,-4.496,1,0.0321,0.0381,0.0,0.125,0.727,114.032,236480,4
768639,Kaizers Orchestra,Dekk bord,4Jhe30sXuRuKBgyRPx2BIa,24,2001,indie-pop,0.54,0.739,6,-5.432,0,0.0649,0.00312,0.0,0.0985,0.846,85.96,215980,4
534950,Kenny Neal,Mount up on the Wings of the King,30Hrgpp6gqufsaSY7F7txp,31,2022,blues,0.549,0.852,0,-4.323,1,0.0785,0.122,0.0511,0.283,0.554,126.582,199874,4
148238,Guided By Voices,Child Activist,6MC6wmlG13MGsV4u07kVyE,1,2014,power-pop,0.418,0.944,0,-3.128,1,0.0844,0.236,0.969,0.111,0.543,113.863,81920,4
871628,Klute,Problem Reaction,4gm9ZRpWpNyukJcpCIesB6,5,2003,drum-and-bass,0.486,0.865,8,-11.561,0,0.0596,0.000642,0.841,0.113,0.218,173.012,367080,4
20818,Mat McHugh,Sound Of A Song,7F2U8AAcptyRiiwqvuFKMO,49,2012,folk,0.627,0.208,11,-13.16,1,0.0911,0.663,0.00711,0.105,0.565,208.322,224613,4
813996,The Cyrkle,Red Rubber Ball,213YUBpRZdZGCrtb2dcbzi,31,2002,folk,0.611,0.518,9,-9.982,1,0.0278,0.433,0.0,0.0918,0.792,92.15,139493,4
936677,Lone Ark,Once The Work Is Done (Melodica Instrumental),4eXEOOtoT81ovkygWBo8lu,0,2004,dub,0.772,0.743,2,-7.724,0,0.0314,0.0136,0.841,0.0595,0.968,132.061,399824,4
159938,Angerfist,Bad Attitude,6lXCDZBGKSfm8Xpww3a1hy,25,2014,techno,0.409,0.961,6,-2.074,0,0.0974,0.106,0.911,0.0817,0.216,169.97,296587,4
186528,Stick To Your Guns,Nobody,0oD7vsrHsBHiUMIBEa5EmK,43,2015,hardcore,0.39,0.967,10,-5.841,1,0.136,2.79e-05,0.000561,0.343,0.165,171.018,185879,4
318748,Reptant,Freq Accident - Mixed,7jnpD5B3b3tRUw0qlOTbK0,15,2018,club,0.744,0.76,8,-8.631,0,0.0643,0.00127,0.836,0.362,0.0417,130.577,177147,4
357124,Vou Zuar,Kamikaze,7fUNdAaLloK7RCXWFMWmkC,30,2018,samba,0.692,0.778,2,-5.34,1,0.0466,0.634,0.0,0.0602,0.88,83.019,163413,4
1031307,Udit Narayan,Ishq Chunariya,2Oy9hj2xlRA32ql4GTnWiF,31,2005,pop-film,0.706,0.86,7,-4.955,0,0.0518,0.243,2.03e-06,0.047,0.899,93.003,312360,4
557700,Motörhead,Iron Fist - Jacksons Studio Demos - October 1981,3vbbjQ48Dw1CPWRudtIAGm,23,2022,hard-rock,0.363,0.98,1,-7.029,1,0.101,0.0317,0.000924,0.0859,0.181,141.319,206147,4
581445,El Chojin,No hay mariposas - Classic Shit Series,1z8PWcRsgghdSzQWjlOsUK,33,2022,spanish,0.675,0.521,2,-6.678,0,0.0953,0.11,0.0245,0.137,0.525,82.164,231543,4
244060,Jalen Santoy,Foreplay,28luqgS4NCuFKP6YSOtia5,61,2016,hip-hop,0.73,0.422,5,-6.211,0,0.0678,0.123,0.00292,0.105,0.505,118.427,173785,4
1359735,CeCe Winans,Alabaster Box,2aJW8mRNGhSVE4WWUjkqQP,22,2010,gospel,0.328,0.321,2,-7.5,1,0.0336,0.847,1.18e-06,0.0861,0.186,118.995,334960,4
641103,Mel Com Terra,Voltas Que a Vida Dá,79BvZ8YWmCYeBI3tsDDJKE,0,2000,forro,0.7,0.786,0,-6.019,1,0.0436,0.23,2.45e-06,0.0585,0.953,167.937,177933,4
467590,Pedro Conga,Te Necesito Mi Amor,0tuKKSD0na8zqxXXCwtJDD,21,2020,salsa,0.735,0.813,11,-2.397,0,0.0325,0.231,2.38e-05,0.245,0.89,91.883,330240,4
1339299,The Radio Dept.,This Time Around,0cxLWueLSUw53boEFn5aia,24,2010,chill,0.183,0.891,5,-3.895,1,0.0521,0.097,0.658,0.0711,0.78,173.989,225507,4
868618,Ward 21,Nuh Like Wi,0wr3gRq8k0RI9x9CxKjiDK,5,2003,dancehall,0.976,0.69,6,-4.592,1,0.0605,0.204,0.0,0.0532,0.999,119.931,183093,4
1238545,Lamp,二十歳の恋,1EA40FX9aBaKIXwIp83WzL,63,2008,pop,0.632,0.375,4,-12.115,0,0.0274,0.793,0.36,0.128,0.274,113.94,193467,4
1191596,Jadon Lavik,Amazing Grace,4TrnGkLwWzF2irMc0zl7qc,35,2008,alt-rock,0.526,0.351,7,-9.37,1,0.0322,0.735,8.32e-06,0.145,0.325,123.149,199000,4
241371,Temple Of The Dog,Call Me A Dog - Demo,58bNw5OyrLl7hHspEwF0rJ,17,2016,hard-rock,0.499,0.566,7,-9.329,1,0.0298,0.446,4.26e-05,0.113,0.525,132.39,350547,3
